dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.011959	0.041946	0.021417	0.029022	0.086427	0.090153	0.035228	0.12185	0.22714	0.25694	0.26523	0.1496	0.0052845	0.012357	0.010544	0.0074013	0.0051521	0.26523	0.17378	0.096564	-0.07722	0.041097	0.20722	0.2943	0.41282	0.55507	0.64628	0.29688	0.13678	0.85765	0.86022	0.89129	0.012945	0.014949	0.016087	0.010894	0.04886	0.015606	0.064812	0.1279	0.14156	0.14535	0.08027	0.0013862	0.0076425	0.0010194	0.0020128	0.0027342	0.2615	0.2941	0.25865	0.27505	0.047366	-0.13834	0.08947	-0.085523	0.11486	0.0003485	0.13773	0.072976	0.096192	0.10207	0.12689	0.11314	-0.0071141	-0.14037	-0.086472	0.14056	0.17422	0.0048363	0.11543	0.094602	0.011573	-0.033618	-0.0012337	-0.015965	1.8435	756
0.0096257	0.072689	0.056542	0.077893	0.10846	0.099441	0.09519	0.092673	0.2103	0.20721	0.20326	0.11288	0.021668	0.0064997	0.011067	0.0088028	0.0016983	0.2103	0.18318	0.10073	-0.082455	0.035362	0.22508	0.33927	0.50378	0.70881	0.81398	0.20312	0.19285	0.68659	0.66008	0.57002	0.038536	0.025055	0.035728	0.057937	0.055472	0.051496	0.039117	0.11431	0.11286	0.11254	0.061133	0.0088391	0.0029494	0.0037606	0.0028254	0.00091155	0.28302	0.31568	0.27944	0.29637	0.10437	0.095796	0.13362	0.1324	0.08272	0.11702	0.053445	0.11148	0.10911	0.090757	0.11572	-0.054727	0.10801	0.13893	-0.083527	0.12644	0.12328	-0.0090028	0.070619	0.061685	-0.018856	-0.039872	-0.028176	-0.032836	1.9804	493.5
0.010682	0.034972	0.08191	0.093554	0.048374	0.064777	0.1534	0.24921	0.18553	0.083076	0.037373	0.033297	0.010288	0.019745	0.019601	0.0060734	0.0027604	0.24921	0.10407	0.06734	-0.036726	0.028686	0.13332	0.21831	0.35056	0.52243	0.57089	0.42188	0.13024	0.37424	0.46097	0.5033	0.026201	0.028939	0.042706	0.02576	0.036476	0.083105	0.13387	0.096181	0.044583	0.0094666	0.0074532	0.0037631	0.0088566	0.0035195	0.0012014	0.0014418	0.27964	0.30671	0.28276	0.29122	-0.099676	-0.063553	-0.12824	0.13624	0.072971	-0.075411	-0.0016966	-0.064728	0.12667	0.028338	-0.089326	0.1414	-0.033815	0.1337	-0.038711	-0.064738	0.32783	0.1946	0.20389	0.23883	0.053107	-0.0066441	-0.0037803	0.010188	1.8243	624.5
0.011673	0.072092	0.15718	0.077555	0.1469	0.11212	0.11094	0.22538	0.21618	0.12731	0.14971	0.11993	0.02013	0.0097845	0.013686	0.0020634	0.0021639	0.22538	0.21034	0.10554	-0.1048	0.040976	0.25095	0.35683	0.5011	0.6744	0.78513	0.17188	0.13784	0.75295	0.64577	0.90351	0.035255	0.089068	0.041443	0.08525	0.060071	0.061269	0.12067	0.11476	0.067989	0.079432	0.064078	0.010726	0.0037238	0.0017491	0.0011364	0.0011001	0.23314	0.2694	0.22596	0.24849	-0.12371	0.066617	0.13188	0.044011	0.12861	0.093541	0.12955	0.14023	0.13266	0.14081	0.13206	0.13546	0.023075	0.13028	-0.12711	-0.14142	0.30978	0.071766	0.25685	0.19926	0.084422	-0.016128	0.047746	0.020121	1.8254	460.5
0.013236	0.11959	0.088215	0.018654	0.065795	0.080573	0.16232	0.29891	0.35832	0.22884	0.097215	0.12966	0.068147	0.01903	0.017792	0.0086192	0.0042338	0.35832	0.20575	0.096349	-0.1094	0.044638	0.24131	0.33168	0.45082	0.59054	0.68753	0.375	0.21424	0.55505	0.70358	0.76733	0.068773	0.047331	0.010742	0.035111	0.043996	0.086114	0.15879	0.19051	0.12141	0.054782	0.047732	0.035353	0.0089653	0.004712	0.004571	0.0026418	0.22857	0.29568	0.22621	0.25577	-0.12177	0.12693	-0.12467	0.13357	0.1062	0.14099	0.13924	0.13821	0.14094	0.07223	-0.12677	-0.0097213	0.1271	-0.036734	0.14142	-0.018539	0.17437	0.095076	0.19136	0.16049	0.020085	-0.029818	0.017415	-0.0015215	2.0685	625
0.0090352	0.042534	0.067585	0.11282	0.028211	0.072191	0.092599	0.21164	0.14606	0.026154	0.011955	0.011906	0.0070756	0.014815	0.0079175	0.0044822	0.0025103	0.21164	0.082853	0.053597	-0.029255	0.02464	0.10941	0.19025	0.32314	0.49965	0.51553	0.42188	0.11059	0.30257	0.45614	0.38548	0.021492	0.027037	0.065452	0.010497	0.043925	0.071892	0.13263	0.077777	0.018683	0.0039283	0.0028631	0.002929	0.005625	0.0015213	0.0018817	0.0015528	0.26405	0.2712	0.26775	0.26819	-0.14122	0.10651	-0.078806	0.031255	0.0047729	-0.10951	-0.024772	0.1363	-0.083498	0.13124	0.086404	-0.092175	0.10813	-0.13896	-0.054892	-0.016471	0.29672	0.17348	0.22748	0.23043	0.046914	-0.0092577	0.01804	0.015743	1.7228	625
0.0076493	0.081704	0.093996	0.10948	0.027567	0.09938	0.072083	0.099918	0.15002	0.072035	0.02838	0.022968	0.0047468	0.012627	0.011546	0.0062473	0.00095757	0.15002	0.090911	0.043841	-0.04707	0.02647	0.11835	0.20005	0.33095	0.50322	0.53457	0.42188	0.14683	0.21905	0.23509	0.27124	0.036562	0.048861	0.042558	0.0092598	0.052859	0.035174	0.053137	0.061774	0.026831	0.016169	0.0062686	0.002254	0.0065742	0.0050807	0.002129	0.00048836	0.24882	0.28912	0.26648	0.26944	0.055394	0.037382	-0.072928	-0.023819	0.13771	0.064913	0.1379	-0.041596	-0.1322	0.061315	0.11864	0.11953	0.037965	-0.0012772	-0.028794	-0.13898	0.2499	0.20255	0.2689	0.24066	0.025776	0.0019027	0.026167	0.017425	1.7447	920.5
0.011975	0.067495	0.054331	0.099661	0.22285	0.13178	0.16902	0.20366	0.19904	0.10372	0.0784	0.03777	0.0065195	0.01163	0.0083614	0.0036742	0.0037443	0.22285	0.19454	0.11149	-0.083042	0.040655	0.23246	0.33157	0.46702	0.63007	0.73332	0.1875	0.20992	0.43443	0.70699	0.73573	0.038594	0.03762	0.053302	0.14182	0.070663	0.090817	0.10868	0.10807	0.056908	0.042231	0.020285	0.0037756	0.0058202	0.004601	0.0014938	0.00032384	0.26055	0.31871	0.2846	0.29276	0.057813	-0.070793	0.13082	-0.026178	0.12764	0.12518	0.13357	0.11274	0.10082	0.12214	0.12575	-0.074543	0.09899	0.097515	-0.1137	-0.04009	0.19653	0.059517	0.15798	0.13605	0.0033108	-0.040173	-0.015086	-0.02277	1.9516	690.5
0.019493	0.14328	0.1807	0.19991	0.18109	0.15369	0.24768	0.27194	0.22319	0.18838	0.18216	0.18624	0.045478	0.010476	0.0092193	0.0042472	0.0048863	0.27194	0.3078	0.19271	-0.11509	0.07785	0.32307	0.35605	0.39036	0.42197	0.43594	0.15625	0.15475	0.71731	1.1533	1.4477	0.096031	0.1166	0.12063	0.11607	0.089118	0.14147	0.15358	0.12356	0.11595	0.097717	0.098817	0.021791	0.0031793	0.0026176	0.0023573	0.0018888	0.26466	0.38399	0.32294	0.33691	-0.10683	-0.034644	0.011124	-0.030611	0.044739	0.058863	0.069998	0.090853	-0.0037184	0.12713	0.14079	0.093938	0.13984	0.14142	0.088092	0.14027	-0.1152	-0.14539	-0.10357	-0.080939	-0.04165	-0.042671	-0.043982	-0.043893	1.997	920.5
0.015246	0.070216	0.086703	0.044793	0.18597	0.26593	0.28885	0.31237	0.31718	0.21028	0.086994	0.073473	0.012371	0.018035	0.020769	0.0074587	0.0092266	0.31718	0.26553	0.1192	-0.14634	0.051867	0.30224	0.39141	0.50227	0.62626	0.71957	0.15625	0.22842	0.61708	0.3526	0.41449	0.038119	0.041893	0.024122	0.10317	0.14106	0.15394	0.16694	0.16841	0.11782	0.059028	0.057045	0.0074907	0.0088886	0.006051	0.0041918	0.00183	0.27291	0.35813	0.26451	0.30776	0.11288	0.08753	0.12244	0.088634	0.14119	0.13527	0.13172	0.13989	0.078169	-0.061507	-0.1212	0.0085085	0.099602	0.11769	0.074977	0.12909	-0.079238	-0.064121	-0.041594	-0.02668	-0.048678	-0.049387	-0.052312	-0.044647	1.8246	1052.5
0.0097339	0.074846	0.049295	0.098374	0.26474	0.11253	0.11623	0.039789	0.018449	0.023937	0.02286	0.027109	0.012158	0.0093015	0.0058375	0.0023658	0.0080685	0.26474	0.096265	0.062132	-0.034132	0.02633	0.12545	0.2125	0.35223	0.53626	0.56852	0.32812	0.1408	0.44047	0.52478	0.53706	0.041738	0.030005	0.037255	0.15095	0.079114	0.073168	0.028033	0.0097861	0.012787	0.0088608	0.0074065	0.0035712	0.0064585	0.0021593	0.00084374	0.0015666	0.28194	0.3195	0.29752	0.30088	-0.041845	0.0044972	-0.13364	0.060558	-0.077248	-0.01921	-0.078097	0.14116	0.13229	-0.099948	0.07123	-0.13882	0.0069926	-0.12028	-0.014435	-0.12267	0.2492	0.15613	0.18394	0.19449	0.01138	-0.034351	-0.023182	-0.018321	1.638	559
0.012676	0.068801	0.11894	0.099035	0.031406	0.13494	0.16618	0.18461	0.26013	0.24531	0.15706	0.094023	0.0064625	0.0061764	0.0081356	0.0022854	0.0017041	0.26013	0.1796	0.081306	-0.098296	0.046325	0.2091	0.2832	0.37951	0.4912	0.57089	0.32812	0.083483	0.66434	0.70378	0.78025	0.034895	0.033185	0.028295	0.0062563	0.07373	0.089735	0.098712	0.13857	0.13221	0.083887	0.051549	9.9797e-05	0.0037934	0.00076904	0.00080076	0.0005064	0.27754	0.28883	0.27748	0.28406	-0.11099	-0.10907	0.14139	-0.019722	0.10543	0.1192	0.13114	0.13579	0.1215	0.13248	0.10159	-0.01841	-0.065757	0.1081	-0.09458	0.11438	0.20463	0.023193	0.21842	0.14302	0.0058352	-0.04138	0.0078123	-0.017881	1.8885	559
0.0094596	0.075417	0.054249	0.11937	0.025597	0.089328	0.054032	0.16976	0.24721	0.12423	0.040169	0.008898	0.0063103	0.0076057	0.0063205	0.0025379	0.0020965	0.24721	0.10629	0.059124	-0.047167	0.031589	0.13357	0.21054	0.32616	0.47379	0.53203	0.35938	0.1762	0.47518	0.40446	0.47822	0.014515	0.010816	0.01305	0.014097	0.047383	0.032869	0.092219	0.13111	0.067091	0.02365	0.0023485	0.0012845	0.0049747	0.00017935	0.00034175	0.00056541	0.2746	0.29053	0.27487	0.28118	0.10692	0.086473	-0.041096	0.096554	0.14116	-0.14054	0.11212	0.1414	0.11903	0.031268	-0.10997	-0.13529	-0.042464	0.12882	-0.14114	0.10376	0.25864	0.13468	0.22352	0.20225	0.022199	-0.027294	0.0049996	-0.0040011	1.8515	691
0.015362	0.089478	0.08297	0.10541	0.17151	0.20655	0.23297	0.31849	0.37063	0.18668	0.1249	0.07274	0.021576	0.017882	0.025071	0.0095449	0.0036048	0.37063	0.27274	0.13088	-0.14186	0.052952	0.30917	0.3971	0.50552	0.62593	0.717	0.23438	0.12297	0.72205	0.73256	0.48896	0.045503	0.061652	0.056366	0.091356	0.10985	0.12416	0.16933	0.19701	0.10025	0.066542	0.038579	0.0097572	0.012358	0.0093389	0.0046221	0.00082092	0.27877	0.34608	0.2593	0.30364	0.041585	-0.13166	0.1311	0.13589	0.13787	0.13522	0.13822	0.13851	0.12587	0.13563	0.14133	0.067067	-0.069948	-0.018243	0.050025	0.13783	0.10941	-0.017978	0.089492	0.069528	-0.023286	-0.053619	-0.030055	-0.0398	1.9849	559
0.015358	0.066704	0.20374	0.13689	0.2542	0.16128	0.19758	0.19155	0.25782	0.14496	0.14465	0.081398	0.0071513	0.01303	0.0087001	0.0028083	0.0034882	0.25782	0.2346	0.14065	-0.09395	0.049972	0.26903	0.35357	0.46025	0.58105	0.67082	0.28125	0.28828	0.88702	0.83337	0.79123	0.025315	0.11688	0.11119	0.14138	0.087577	0.1065	0.10181	0.13811	0.077023	0.076815	0.043991	0.0025105	0.0096277	0.0025197	0.0010262	0.0016657	0.24903	0.32243	0.30449	0.29921	0.04618	-0.12949	-0.13735	0.085875	0.11265	0.12139	0.13862	0.1289	0.13898	0.13975	0.1182	0.082796	-0.13189	0.018934	-0.042538	0.11755	0.20143	0.027699	0.17324	0.13247	0.011571	-0.045232	-0.014852	-0.025056	1.9339	592
0.011075	0.052433	0.051196	0.15936	0.27528	0.14425	0.072744	0.086967	0.1578	0.074847	0.072047	0.019466	0.012008	0.010417	0.0079833	0.004939	0.004824	0.27528	0.15378	0.090168	-0.063615	0.034198	0.19022	0.29056	0.43691	0.62071	0.70885	0.29688	0.17611	0.49779	0.44617	0.46236	0.0043154	0.01815	0.093039	0.16405	0.078361	0.051915	0.046645	0.084582	0.040348	0.039984	0.0076722	0.0064186	0.00041876	0.003917	0.0026193	0.0017182	0.17202	0.27153	0.21285	0.22573	-0.049781	-0.13463	0.038585	0.021097	0.11211	-0.083149	0.12734	0.12814	0.12122	0.088215	0.045942	0.13148	-0.047468	0.039747	-0.13054	-0.14116	0.20382	0.25153	0.26718	0.28683	0.0025921	0.030084	0.03426	0.059763	1.6961	723.5
0.025683	0.029493	0.21709	0.24659	0.29011	0.29738	0.31014	0.39011	0.41162	0.3907	0.30186	0.27925	0.1484	0.0084672	0.005688	0.0042841	0.0024307	0.41162	0.46277	0.26851	-0.19426	0.10201	0.46021	0.45549	0.44925	0.43932	0.40572	0.1875	0.38208	1.4157	1.4628	1.5332	0.0030746	0.11732	0.1345	0.16063	0.1749	0.17038	0.22006	0.23598	0.2142	0.16129	0.15289	0.079936	0.0017394	0.0016464	0.0027299	0.00083373	0.2023	0.3731	0.25407	0.30717	0.12415	0.11824	0.10748	0.090731	0.032168	0.099336	0.071177	0.055335	0.10161	0.13203	0.10316	0.12213	0.018202	-0.057351	-0.1041	0.12712	-0.010208	-0.097151	-0.053174	0.033773	-0.037953	-0.049514	-0.047016	-0.039091	2.1334	625
0.010255	0.072133	0.033924	0.060611	0.095794	0.19242	0.16968	0.084257	0.13998	0.21401	0.19891	0.056403	0.0075486	0.01108	0.0077025	0.0052643	0.00067351	0.21401	0.1534	0.076903	-0.076498	0.037139	0.18665	0.27594	0.40221	0.55779	0.64473	0.35938	0.16961	0.63677	0.54068	0.79968	0.0059138	0.02338	0.029039	0.051432	0.10275	0.090011	0.025678	0.074323	0.11369	0.10583	0.030186	0.0036365	0.0037793	0.0040958	0.0011965	0.00038079	0.29967	0.31755	0.30166	0.30807	0.13972	-0.069784	-0.14106	0.12609	0.13282	0.14105	0.04189	0.13989	0.13921	0.13733	0.13002	-0.057107	-0.12659	0.13805	0.11621	0.068901	0.098734	-0.013158	0.099085	0.059876	-0.027592	-0.049193	-0.02851	-0.038613	1.7762	822
0.01543	0.056116	0.13028	0.080475	0.18305	0.17264	0.16306	0.35276	0.48456	0.17714	0.0936	0.011719	0.0062294	0.011524	0.017535	0.0049323	0.0050401	0.48456	0.25428	0.12345	-0.13083	0.046861	0.29536	0.39821	0.53129	0.68509	0.79563	0.375	0.14774	0.56513	0.41752	0.48404	0.033672	0.048251	0.048273	0.09709	0.091561	0.087532	0.18719	0.25731	0.093971	0.049639	0.0046866	0.0029223	0.0063767	0.0044548	0.001361	0.0026311	0.21521	0.31044	0.19556	0.25263	-0.09046	-0.13973	0.015822	0.14127	0.14136	0.12631	0.14065	0.13976	0.14107	0.14142	0.11166	-0.06461	-0.016491	-0.1318	-0.13685	0.14111	0.12844	0.093852	0.092546	0.15714	-0.031042	-0.030761	-0.043302	-0.0064444	1.7908	592
0.01135	0.086148	0.061093	0.02431	0.062794	0.23609	0.22701	0.19912	0.10725	0.071575	0.018273	0.0097368	0.012235	0.012353	0.012224	0.0013695	0.0015254	0.23609	0.13281	0.078545	-0.054262	0.031095	0.16742	0.26554	0.41379	0.60367	0.67521	0.39062	0.08567	0.49093	0.42097	0.55029	0.045458	0.024236	0.0089339	0.042682	0.13453	0.13814	0.11673	0.056879	0.040122	0.009578	0.0010153	0.0017451	0.0036171	0.0019513	0.000711	0.00046177	0.23851	0.30444	0.2652	0.27255	0.042501	0.042095	-0.1347	-0.11346	-0.062901	0.0046885	0.013875	0.14138	0.077644	-0.11789	0.14112	-0.064321	0.14072	-0.12373	-0.12652	0.056208	0.21012	0.12263	0.17368	0.17103	0.021863	-0.026491	-0.004825	-0.0058766	1.9292	493.5
0.010214	0.073983	0.054804	0.053029	0.088315	0.10177	0.15078	0.099224	0.20462	0.18471	0.039052	0.085214	0.038975	0.022408	0.019307	0.0051411	0.0027272	0.20462	0.14147	0.087274	-0.054192	0.031942	0.17739	0.27837	0.42945	0.62192	0.70024	0.3125	0.23081	0.69107	0.79886	0.91272	0.044427	0.031348	0.028164	0.059141	0.055202	0.081398	0.059849	0.11911	0.10052	0.023678	0.045367	0.019441	0.0092743	0.0062747	0.0032429	0.0012415	0.21009	0.242	0.23193	0.23103	0.13506	0.055215	0.13959	-0.10242	0.11384	0.11954	0.011468	0.04122	0.11007	-0.14128	0.13653	-0.058209	-0.03082	0.12785	0.0040091	0.11752	0.39247	0.14515	0.34565	0.28053	0.13623	-0.0026532	0.10866	0.062785	1.8414	625
0.011307	0.031286	0.038695	0.056159	0.12695	0.12154	0.11961	0.25203	0.19507	0.27488	0.082256	0.0087833	0.011592	0.018236	0.013719	0.0022245	0.001919	0.27488	0.16752	0.089286	-0.078234	0.038455	0.20242	0.29515	0.42458	0.58267	0.67581	0.40625	0.20441	0.78288	0.72116	0.78248	0.0083444	0.015731	0.032383	0.069997	0.065222	0.063617	0.13567	0.10468	0.1463	0.044016	0.00448	0.0037224	0.0053658	0.0048794	0.00053985	0.00033225	0.25001	0.27661	0.24714	0.26083	0.029193	0.034584	-0.13744	0.095245	0.12675	0.13779	0.12291	0.12679	0.13691	0.1302	0.031025	-0.13864	-0.14116	-0.12793	0.13762	0.060362	0.32722	0.13624	0.28802	0.24069	0.080411	-0.010928	0.061603	0.031141	1.7327	559
0.010685	0.031008	0.06704	0.07884	0.12267	0.11064	0.10045	0.13322	0.13071	0.15885	0.13229	0.16219	0.034226	0.016048	0.0041586	0.0027523	0.0017311	0.16219	0.14755	0.071759	-0.075787	0.040368	0.17656	0.25255	0.35667	0.48225	0.56111	0.32812	0.18248	0.91682	0.93373	0.86568	0.015781	0.026584	0.028699	0.055402	0.042052	0.053282	0.077901	0.0728	0.089307	0.070545	0.091306	0.014819	0.0062866	0.0021216	0.0015496	0.00012366	0.27918	0.28101	0.25721	0.2748	0.13303	-0.02274	-0.085057	-0.015823	-0.12744	0.14117	0.037194	0.084371	0.074576	0.13447	0.073258	-0.10818	-0.02378	0.13808	0.073141	-0.10558	0.11533	-0.023964	0.10908	0.065482	-0.011236	-0.031082	-0.0013042	-0.019976	1.8919	691
0.0082355	0.083714	0.06677	0.037887	0.075632	0.10633	0.091397	0.10498	0.21992	0.12115	0.015687	0.037729	0.0037648	0.012323	0.0047978	0.0034732	0.0013558	0.21992	0.10896	0.04976	-0.0592	0.026168	0.14217	0.24141	0.40106	0.61149	0.64673	0.39062	0.14151	0.44034	0.43495	0.39341	0.03619	0.021629	0.017737	0.037649	0.056555	0.049148	0.056672	0.1171	0.064468	0.0088245	0.011899	0.0016565	0.003274	0.00049785	0.0019121	0.00018007	0.25529	0.26064	0.23866	0.2529	-0.13805	0.050078	0.095249	-0.098656	0.13777	0.1242	0.11956	0.13639	0.13717	0.074017	-0.037659	-0.021707	0.034558	0.072991	-0.020585	-0.014357	0.32427	0.20012	0.30583	0.27354	0.064154	0.014913	0.052733	0.0405	1.6799	690.5
0.0090608	0.084306	0.042316	0.037544	0.053536	0.068382	0.099616	0.14556	0.14436	0.051257	0.074551	0.10248	0.027576	0.015027	0.013393	0.0063633	0.0030188	0.14556	0.11849	0.06353	-0.054957	0.033182	0.14745	0.22792	0.34663	0.49669	0.56394	0.32812	0.1189	0.36179	0.29767	0.62717	0.037555	0.025178	0.027642	0.03896	0.036421	0.057889	0.079712	0.084226	0.028026	0.046926	0.058719	0.017577	0.0015564	0.0020642	0.00056814	0.0016577	0.29118	0.29449	0.27729	0.28899	-0.14106	0.047603	-0.1059	-0.090255	0.13599	0.042763	0.10289	0.039188	0.10466	-0.019131	0.055864	-0.027168	-0.11166	0.093457	0.14024	-0.14124	0.18743	0.063641	0.12889	0.12606	-0.0048378	-0.033948	-0.020142	-0.021902	2.0013	690.5
0.024764	0.067006	0.094919	0.052762	0.046603	0.09243	0.18488	0.38927	0.46237	0.45513	0.22684	0.244	0.049032	0.032805	0.022213	0.016945	0.0075207	0.46237	0.30637	0.19864	-0.10773	0.072577	0.3261	0.36955	0.41639	0.4617	0.48882	0.25	0.14932	0.8254	0.69969	0.85064	0.023336	0.035053	0.021661	0.025638	0.057975	0.11094	0.2239	0.31165	0.28555	0.12649	0.13115	0.026149	0.0061953	0.0076192	0.010996	0.0012061	0.080119	0.31671	0.19936	0.23441	-0.12701	0.025423	0.12211	0.097777	-0.016796	0.015578	0.052241	-0.058276	-0.01699	0.083152	0.12474	0.13439	0.038552	-0.05957	-0.037952	0.057268	0.043083	0.207	0.23355	0.3582	-0.031547	-0.010899	0.0096803	0.086762	1.6726	1219
0.01475	0.069398	0.036443	0.11821	0.04172	0.068189	0.08536	0.17767	0.22624	0.23599	0.38113	0.21876	0.026239	0.017811	0.02867	0.01448	0.0070465	0.38113	0.18854	0.098158	-0.090384	0.049279	0.21681	0.28653	0.37499	0.47561	0.54994	0.42188	0.10027	0.3959	0.30124	0.58524	0.025621	0.0096679	0.059169	0.0033321	0.012582	0.029491	0.094334	0.12098	0.12564	0.20308	0.11603	0.009456	0.004775	0.0016271	0.0054727	0.0013107	0.17421	0.3039	0.17955	0.23115	-0.012714	-0.14072	-0.076049	0.090376	0.10092	-0.13835	0.13996	0.13104	0.13657	0.13546	0.14128	0.13204	-0.11773	-0.080867	0.11657	0.021849	0.096831	0.15846	0.068784	0.20425	-0.034648	-0.026634	-0.036733	0.01512	1.9243	1219
0.0081157	0.045642	0.071131	0.08251	0.096171	0.032972	0.024531	0.11221	0.18728	0.091723	0.023708	0.032657	0.016285	0.015149	0.014628	0.00551	0.0027622	0.18728	0.086831	0.043574	-0.043257	0.021221	0.11814	0.2179	0.39076	0.62348	0.5987	0.42188	0.19321	0.36988	0.41194	0.40684	0.028025	0.036943	0.077008	0.052964	0.008759	0.0050969	0.059507	0.10739	0.048646	0.018965	0.012101	0.00277	0.0040086	0.0044711	0.0014873	0.00060849	0.2764	0.26	0.24568	0.26158	0.13059	0.13283	-0.13175	0.096566	-0.079181	0.10615	0.14142	0.055116	0.14135	-0.11644	0.11056	0.071714	-0.10841	-0.11416	0.073072	-0.1321	0.31473	0.21502	0.32027	0.28324	0.041752	0.0061138	0.059938	0.033987	1.7297	661.5
0.0090753	0.10624	0.14016	0.16891	0.066679	0.041893	0.20348	0.18534	0.050122	0.020759	0.020205	0.034767	0.013891	0.015509	0.012306	0.002225	0.0016526	0.20348	0.082009	0.034282	-0.047727	0.029187	0.1047	0.17027	0.27167	0.40306	0.44284	0.53125	0.12034	0.41323	0.35782	0.44578	0.032067	0.05039	0.026368	0.037311	0.010799	0.10864	0.099756	0.030996	0.01115	0.0087604	0.0053932	0.0030217	0.0065722	0.0049357	0.0011247	0.00049427	0.26985	0.27169	0.24041	0.26173	0.13731	-0.0066404	0.11406	0.079463	0.13888	0.13299	0.12306	-0.082192	0.12564	0.073333	0.12982	-0.095706	0.025383	-0.026086	-0.13751	0.02464	0.26607	0.18777	0.27406	0.24228	0.02527	-0.016389	0.030964	0.011699	1.8155	731.5
0.0078007	0.077033	0.048712	0.097067	0.10666	0.057831	0.11988	0.19144	0.13167	0.029588	0.02261	0.02579	0.016978	0.012322	0.0071325	0.013474	0.018897	0.19144	0.095254	0.050529	-0.044725	0.028266	0.12239	0.20158	0.32547	0.48688	0.52949	0.32812	0.25096	0.40041	0.39139	0.51506	0.03311	0.012464	0.052227	0.061239	0.028973	0.063691	0.10159	0.070515	0.015733	0.0027812	0.013762	0.0051648	0.0069849	0.0029341	0.0033369	0.0055866	0.25175	0.26646	0.26474	0.26165	-0.066162	0.064396	0.06109	0.053941	0.13961	0.13917	0.14062	0.1292	0.13121	-0.1399	0.13368	-0.14028	0.066312	-0.13881	0.07631	0.14088	0.19663	0.072852	0.17685	0.14672	0.011659	-0.03624	0.0026646	-0.010491	1.9165	522.5
0.0089302	0.059988	0.058261	0.045542	0.10041	0.084139	0.10792	0.10708	0.10781	0.071074	0.040389	0.09333	0.041019	0.013662	0.02047	0.0043997	0.0031345	0.10792	0.090194	0.055222	-0.034972	0.030007	0.11451	0.1842	0.29088	0.42844	0.4746	0.60938	0.088965	0.33976	0.646	0.59489	0.031085	0.014414	0.021463	0.031206	0.045328	0.069866	0.06771	0.063656	0.038278	0.011079	0.056859	0.021933	0.0067353	0.0071515	0.00068675	0.0011302	0.23582	0.23873	0.22964	0.23578	-0.062043	-0.035374	0.067745	-0.1367	0.12198	-0.14112	-0.05365	-0.13463	0.12233	0.051832	0.0038224	-0.068414	0.10275	-0.034514	-0.13484	0.00086002	0.33513	0.18644	0.21777	0.24414	0.09418	0.027729	0.032991	0.047819	1.8217	836
0.0082585	0.063303	0.080256	0.097916	0.085235	0.087576	0.097386	0.18122	0.18398	0.023801	0.030324	0.028788	0.013872	0.025009	0.010727	0.023243	0.031998	0.18398	0.070817	0.037428	-0.033389	0.027844	0.091265	0.15121	0.24552	0.36868	0.39891	0.60938	0.12157	0.45829	0.43631	0.48109	0.030828	0.021653	0.035662	0.048452	0.026055	0.045822	0.096179	0.097947	0.0019641	0.0081821	0.0081725	0.0074093	0.0049666	0.0058114	0.0046978	0.0049864	0.30897	0.29408	0.28034	0.29489	0.13903	0.10451	0.12924	0.063532	0.098014	0.058034	0.14044	0.13654	0.090835	0.12671	-0.1037	0.13243	0.10539	0.11531	0.12521	0.13828	0.18461	0.12994	0.18501	0.1674	-0.014908	-0.030581	-0.011749	-0.019018	1.7526	870.5
0.012248	0.080808	0.072447	0.070726	0.051098	0.12959	0.23106	0.32362	0.28124	0.03683	0.043598	0.037191	0.0081007	0.020568	0.015498	0.0068958	0.0022186	0.32362	0.15347	0.072442	-0.081031	0.038294	0.1856	0.27107	0.39057	0.53668	0.62224	0.5	0.17255	0.51636	0.60383	0.57791	0.048948	0.023686	0.034468	0.015296	0.07193	0.12331	0.17163	0.15137	0.024791	0.02522	0.016367	0.0042964	0.0087641	0.0065692	0.00083955	0.00070581	0.30451	0.35828	0.2929	0.32144	0.13132	-0.13957	0.12547	-0.14101	0.087995	0.13347	0.14142	0.1231	-0.098598	0.046936	-0.13241	0.14132	-0.063077	0.11923	-0.14076	0.078698	-0.003101	0.011644	0.017493	0.019779	-0.056951	-0.053855	-0.052348	-0.051343	1.8873	766
